Controflex Kft - Emissziós adatgyujtés eredménye (verzió: 1.49)
Adatgyujtés kezdete:2016.09.29. 10:15:21

Csatorna megnevezése: 	CO ABB	CO2 ABB	O2 ABB	NO ABB	NOx ABB	SO2 Ysselbach	CFX	
Méréstartományok: 	0...600 ppm	0...50 tf%	0...25 tf%	0...1000 ppm	0...1000 ppm	0...1000 ppm	0...1200 C	

Méréstartomány megváltoztatva mintavételezés alatt! 
Új méréstartomány: 0...600 ppm @ CO ABB
2016-09-29 11:21:20	25.2829	9.7122	8.7311	41.1725	40.2067	5.3711	-299.4205	
2016-09-29 11:21:21	24.7035	9.7605	8.6949	40.6896	39.7238	5.1270	-300.0000	
2016-09-29 11:21:22	25.2829	9.8087	8.6829	40.2067	41.1725	5.1270	-299.4205	
2016-09-29 11:21:23	24.9932	9.8087	8.6587	40.6896	41.1725	6.3477	-300.0000	
2016-09-29 11:21:25	24.9932	9.8570	8.6466	39.7238	42.1382	6.5918	-299.4205	
2016-09-29 11:21:26	24.7035	9.7363	8.6225	39.2410	41.1725	7.3242	-300.0000	
2016-09-29 11:21:27	22.9651	9.8570	8.5501	43.5868	43.1040	7.3242	-298.8412	
2016-09-29 11:21:28	24.1240	9.9053	8.5983	46.0012	41.6553	6.5918	-299.4205	
2016-09-29 11:21:30	24.9932	9.8329	8.5259	44.0697	44.5526	6.3477	-300.0000	
2016-09-29 11:21:31	24.4138	9.8812	8.4656	44.0697	44.0697	5.8594	-300.0000	
2016-09-29 11:21:32	25.5727	9.9295	8.5138	43.5868	43.5868	6.3477	-297.6822	
2016-09-29 11:21:33	24.9932	9.9295	8.5018	43.1040	42.1382	6.1035	-299.4205	
2016-09-29 11:21:35	25.5727	10.0019	8.4656	41.1725	42.6211	8.0566	-299.4205	
2016-09-29 11:21:36	24.4138	10.0260	8.4414	40.6896	43.1040	7.3242	-299.4205	
2016-09-29 11:21:37	23.8343	10.0019	8.4173	40.6896	43.1040	6.1035	-300.0000	
2016-09-29 11:21:38	24.7035	10.0019	8.3931	39.2410	42.6211	6.5918	-300.0000	
2016-09-29 11:21:40	24.4138	10.0502	8.4414	39.2410	43.1040	6.1035	-297.6822	
2016-09-29 11:21:41	24.1240	10.0502	8.3690	37.7924	41.1725	6.1035	-297.6822	
2016-09-29 11:21:42	23.8343	10.0502	8.3328	39.2410	36.3437	6.1035	-300.0000	
2016-09-29 11:21:43	24.4138	10.0502	8.2845	41.1725	36.3437	6.5918	-300.0000	
2016-09-29 11:21:45	24.7035	10.0743	8.3207	36.3437	35.8609	7.0801	-300.0000	
2016-09-29 11:21:46	24.1240	10.1709	8.2845	43.5868	36.3437	6.1035	-299.4205	
2016-09-29 11:21:47	24.7035	10.1226	8.2966	38.7581	30.5493	6.1035	-295.9439	
2016-09-29 11:21:48	23.8343	10.1950	8.2966	37.7924	38.7581	6.1035	-296.5234	
2016-09-29 11:21:50	24.4138	10.1709	8.2483	37.3095	39.2410	6.1035	-300.0000	
2016-09-29 11:21:51	23.5446	10.1467	8.1638	37.7924	40.2067	6.3477	-298.8412	
2016-09-29 11:21:52	24.4138	10.1226	8.2000	38.2752	40.2067	5.8594	-300.0000	
2016-09-29 11:21:53	23.8343	10.2192	8.2000	38.2752	40.6896	6.1035	-300.0000	
2016-09-29 11:21:55	23.5446	10.2192	8.2000	38.2752	42.1382	6.1035	-300.0000	
2016-09-29 11:21:56	23.5446	10.2433	8.1517	39.7238	41.1725	6.1035	-300.0000	
2016-09-29 11:21:57	23.5446	10.1950	8.1517	42.1382	42.1382	6.3477	-300.0000	
2016-09-29 11:21:58	22.9651	10.2192	8.1275	44.0697	41.1725	6.5918	-299.4205	
2016-09-29 11:22:00	23.5446	10.2675	8.1155	44.0697	42.1382	6.3477	-299.4205	
2016-09-29 11:22:01	23.5446	10.2916	8.1034	43.5868	43.1040	6.3477	-300.0000	
2016-09-29 11:22:02	23.8343	10.2675	8.0913	44.5526	42.1382	6.1035	-300.0000	
2016-09-29 11:22:03	22.9651	10.2433	8.0672	43.5868	41.6553	6.1035	-299.4205	
2016-09-29 11:22:05	22.9651	10.2916	8.0551	43.5868	41.1725	5.8594	-300.0000	
2016-09-29 11:22:06	21.5165	10.2675	8.1155	42.6211	42.1382	6.1035	-300.0000	
2016-09-29 11:22:07	22.9651	10.3640	8.0672	40.6896	43.1040	6.3477	-298.8412	
2016-09-29 11:22:08	22.0960	10.3640	8.0068	40.2067	40.6896	5.8594	-298.8412	
2016-09-29 11:22:10	22.0960	10.3399	8.0430	43.1040	41.6553	6.1035	-300.0000	
2016-09-29 11:22:11	22.6754	10.2916	8.0068	40.2067	43.1040	6.1035	-300.0000	
2016-09-29 11:22:12	22.6754	10.2433	8.0068	39.7238	38.7581	6.3477	-298.2617	
2016-09-29 11:22:13	23.5446	10.3158	8.0189	40.2067	38.7581	4.6387	-300.0000	
2016-09-29 11:22:15	22.9651	10.3399	8.0189	38.7581	40.6896	5.1270	-298.8412	
2016-09-29 11:22:16	22.6754	10.3399	8.0189	41.6553	38.7581	4.6387	-300.0000	
2016-09-29 11:22:17	22.6754	10.4123	8.0068	39.7238	38.7581	4.8828	-299.4205	
2016-09-29 11:22:18	23.2549	10.3399	8.0189	39.7238	39.7238	5.1270	-299.4205	
2016-09-29 11:22:20	22.3857	10.2916	8.0189	40.2067	41.6553	5.6152	-300.0000	
2016-09-29 11:22:21	22.9651	10.3640	8.0189	40.6896	42.6211	5.3711	-299.4205	
2016-09-29 11:22:22	22.9651	10.3158	8.0189	39.7238	44.0697	5.1270	-300.0000	
2016-09-29 11:22:23	23.2549	10.3640	8.0068	39.7238	44.0697	5.6152	-300.0000	
2016-09-29 11:22:25	23.5446	10.3640	8.0310	39.7238	45.0354	5.3711	-300.0000	
2016-09-29 11:22:26	22.9651	10.3158	8.0310	41.1725	46.0012	5.3711	-299.4205	
2016-09-29 11:22:27	22.9651	10.3158	8.0189	48.8984	46.4841	5.3711	-299.4205	
2016-09-29 11:22:28	23.5446	10.3158	8.0430	47.4498	46.4841	5.3711	-297.6822	
2016-09-29 11:22:30	22.3857	10.2675	8.0672	48.4156	46.0012	5.6152	-300.0000	
2016-09-29 11:22:31	23.5446	10.2675	8.0672	48.8984	46.0012	5.3711	-300.0000	
2016-09-29 11:22:32	22.3857	10.2433	8.0430	48.8984	44.5526	5.1270	-298.2617	
2016-09-29 11:22:33	22.6754	10.1709	8.1034	48.8984	45.0354	4.8828	-298.8412	
2016-09-29 11:22:35	23.2549	10.2675	8.0913	48.8984	45.5183	5.1270	-300.0000	
2016-09-29 11:22:36	22.3857	10.2192	8.0793	48.4156	45.0354	5.1270	-300.0000	
2016-09-29 11:22:37	22.3857	10.1950	8.1034	47.9327	46.4841	5.3711	-300.0000	
2016-09-29 11:22:38	22.0960	10.1467	8.1034	47.4498	46.0012	5.3711	-300.0000	
2016-09-29 11:22:40	22.6754	10.1950	8.1155	47.9327	46.0012	5.1270	-298.8412	
2016-09-29 11:22:41	23.2549	10.1950	8.1517	47.4498	45.5183	5.1270	-300.0000	
2016-09-29 11:22:42	22.6754	10.1950	8.2000	47.4498	46.9669	5.1270	-300.0000	
2016-09-29 11:22:43	22.0960	10.1226	8.2120	48.8984	46.9669	4.6387	-300.0000	
2016-09-29 11:22:45	22.6754	10.1226	8.2120	47.9327	47.4498	4.3945	-300.0000	
2016-09-29 11:22:46	21.8062	10.1226	8.2603	47.4498	46.9669	4.1504	-298.8412	
2016-09-29 11:22:47	23.5446	10.0502	8.2483	46.4841	46.4841	4.3945	-300.0000	
2016-09-29 11:22:48	22.9651	10.1226	8.2845	46.4841	47.9327	4.1504	-298.2617	
2016-09-29 11:22:50	22.9651	10.0019	8.2966	46.9669	49.8642	4.3945	-298.8412	
2016-09-29 11:22:51	22.3857	10.0743	8.3328	46.9669	50.3471	4.6387	-300.0000	
2016-09-29 11:22:52	22.6754	10.0502	8.3690	47.4498	52.2785	3.9063	-300.0000	
2016-09-29 11:22:53	22.3857	10.0743	8.3931	47.4498	51.7957	4.1504	-300.0000	
2016-09-29 11:22:55	22.0960	10.0019	8.4052	47.4498	53.2443	3.9063	-298.8412	
2016-09-29 11:22:56	22.3857	10.0019	8.3931	46.9669	54.6929	4.3945	-300.0000	
2016-09-29 11:22:57	22.9651	9.9536	8.4173	55.1758	54.6929	4.1504	-298.8412	
2016-09-29 11:22:58	22.9651	9.9295	8.4414	56.1415	55.1758	4.1504	-298.8412	
2016-09-29 11:23:00	22.6754	9.8812	8.4897	56.6244	54.6929	4.1504	-298.8412	
2016-09-29 11:23:01	22.0960	9.8570	8.4897	57.1073	54.2100	4.1504	-298.2617	
2016-09-29 11:23:02	23.2549	9.9053	8.5138	59.0388	54.6929	4.6387	-300.0000	
2016-09-29 11:23:03	22.6754	9.9295	8.5380	55.6587	52.2785	2.1973	-298.8412	
2016-09-29 11:23:05	22.0960	9.8087	8.5621	56.6244	54.6929	3.1738	-299.4205	
2016-09-29 11:23:06	23.2549	9.8570	8.5983	57.5901	55.1758	2.9297	-300.0000	
2016-09-29 11:23:07	22.9651	9.8329	8.5863	56.6244	53.7272	3.4180	-298.2617	
2016-09-29 11:23:08	22.3857	9.7846	8.6225	57.5901	55.1758	3.4180	-300.0000	
2016-09-29 11:23:10	22.6754	9.7846	8.6225	53.7272	54.2100	3.1738	-300.0000	
2016-09-29 11:23:11	22.6754	9.6880	8.6466	55.6587	53.7272	3.1738	-297.6822	
2016-09-29 11:23:12	22.9651	9.6880	8.6949	55.6587	56.6244	3.6621	-299.4205	
2016-09-29 11:23:13	23.2549	9.7363	8.7432	56.1415	54.6929	3.1738	-298.2617	
2016-09-29 11:23:15	22.3857	9.6880	8.7432	56.1415	54.6929	2.9297	-298.8412	
2016-09-29 11:23:16	23.2549	9.7122	8.7553	55.6587	52.7614	2.9297	-298.8412	
2016-09-29 11:23:17	22.9651	9.6397	8.8036	56.1415	56.1415	3.1738	-299.4205	
2016-09-29 11:23:18	22.6754	9.6156	8.8277	55.6587	56.1415	3.4180	-298.2617	
2016-09-29 11:23:20	22.9651	9.6397	8.7915	56.6244	57.5901	3.1738	-298.8412	
2016-09-29 11:23:21	22.6754	9.6156	8.8519	55.6587	58.5559	3.4180	-298.2617	
2016-09-29 11:23:22	23.5446	9.5673	8.8639	56.1415	59.5216	3.1738	-300.0000	
2016-09-29 11:23:23	23.2549	9.5432	8.9001	55.6587	60.0045	3.4180	-300.0000	
2016-09-29 11:23:25	23.5446	9.5673	8.9001	56.1415	61.4531	2.9297	-300.0000	
2016-09-29 11:23:26	23.2549	9.5432	8.9364	56.6244	61.9360	3.4180	-300.0000	
2016-09-29 11:23:27	22.9651	9.4949	8.9484	62.4189	61.9360	3.4180	-299.4205	
2016-09-29 11:23:28	23.2549	9.5190	8.9726	62.9018	61.4531	2.9297	-297.6822	
2016-09-29 11:23:30	22.3857	9.5432	8.9846	64.3504	61.4531	2.6855	-296.5234	
2016-09-29 11:23:31	22.6754	9.4949	8.9967	64.8332	61.4531	2.9297	-300.0000	
2016-09-29 11:23:32	23.5446	9.4707	9.0209	64.8332	60.9703	3.4180	-299.4205	
2016-09-29 11:23:33	23.2549	9.4466	9.0450	64.8332	60.9703	3.1738	-298.8412	
2016-09-29 11:23:35	23.5446	9.4707	9.0450	62.9018	61.9360	2.9297	-298.8412	
2016-09-29 11:23:36	23.5446	9.4466	9.0812	62.9018	61.9360	3.4180	-300.0000	
2016-09-29 11:23:37	22.9651	9.4224	9.0691	62.9018	61.9360	3.4180	-299.4205	
2016-09-29 11:23:38	24.1240	9.4707	9.0691	62.9018	61.4531	3.4180	-298.8412	
2016-09-29 11:23:40	23.2549	9.4466	9.1174	62.4189	61.9360	3.1738	-298.8412	
2016-09-29 11:23:41	23.5446	9.4224	9.1416	60.4874	61.9360	2.6855	-300.0000	
2016-09-29 11:23:42	23.2549	9.4224	9.1295	61.9360	61.9360	3.1738	-300.0000	
2016-09-29 11:23:43	23.8343	9.3500	9.1778	60.9703	61.4531	0.9766	-300.0000	
2016-09-29 11:23:45	23.2549	9.3742	9.1778	60.9703	60.9703	1.2207	-300.0000	
2016-09-29 11:23:46	22.9651	9.3500	9.1899	60.9703	60.0045	1.2207	-300.0000	
2016-09-29 11:23:47	22.9651	9.3742	9.1899	62.4189	60.9703	0.9766	-298.8412	
2016-09-29 11:23:48	23.5446	9.2776	9.2261	61.4531	61.4531	1.2207	-299.4205	
2016-09-29 11:23:50	23.5446	9.3259	9.2019	60.9703	63.3846	1.2207	-300.0000	
2016-09-29 11:23:51	22.9651	9.3017	9.2502	61.9360	63.3846	1.4648	-298.8412	
2016-09-29 11:23:52	21.8062	9.2776	9.2502	62.9018	65.3161	1.9531	-299.4205	
2016-09-29 11:23:53	22.9651	9.2534	9.2623	60.4874	65.3161	3.4180	-300.0000	
2016-09-29 11:23:55	23.5446	9.2776	9.3106	63.3846	65.7990	3.1738	-300.0000	
2016-09-29 11:23:56	22.9651	9.2776	9.2864	61.9360	65.7990	2.9297	-300.0000	
2016-09-29 11:23:57	22.6754	9.3500	9.2985	66.2819	66.2819	3.4180	-300.0000	
2016-09-29 11:23:58	22.0960	9.3017	9.3106	67.7305	65.7990	3.1738	-300.0000	
2016-09-29 11:24:00	22.6754	9.2293	9.3227	68.2134	66.2819	2.9297	-300.0000	
2016-09-29 11:24:01	23.2549	9.2776	9.3347	67.2476	66.2819	3.1738	-299.4205	
2016-09-29 11:24:02	22.0960	9.2534	9.3347	68.2134	65.7990	2.9297	-300.0000	
2016-09-29 11:24:03	22.9651	9.2776	9.3589	66.7647	65.7990	1.4648	-300.0000	
2016-09-29 11:24:05	22.3857	9.2293	9.3468	66.7647	66.2819	1.2207	-298.2617	
2016-09-29 11:24:06	23.2549	9.1810	9.3468	67.2476	66.7647	1.2207	-298.2617	
2016-09-29 11:24:07	21.8062	9.1569	9.3830	66.2819	66.2819	1.2207	-300.0000	
2016-09-29 11:24:08	22.6754	9.1569	9.4072	66.2819	66.2819	1.2207	-300.0000	
2016-09-29 11:24:10	22.3857	9.1810	9.4192	65.3161	65.7990	1.4648	-300.0000	
2016-09-29 11:24:11	22.0960	9.1810	9.4072	65.7990	66.2819	1.2207	-300.0000	
2016-09-29 11:24:12	22.0960	9.1810	9.4313	65.3161	64.3504	1.9531	-299.4205	
2016-09-29 11:24:13	21.8062	9.1810	9.4554	64.8332	63.3846	3.4180	-300.0000	
2016-09-29 11:24:15	21.8062	9.1327	9.4554	63.8675	64.3504	3.1738	-297.6822	
2016-09-29 11:24:16	21.5165	9.1086	9.4675	63.8675	61.9360	2.6855	-293.6261	
2016-09-29 11:24:17	22.0960	9.0361	9.4554	65.7990	63.3846	3.6621	-299.4205	
2016-09-29 11:24:18	22.0960	9.1569	9.5037	64.8332	63.8675	3.4180	-300.0000	
2016-09-29 11:24:20	20.9371	9.1086	9.5037	65.3161	65.3161	3.4180	-299.4205	
2016-09-29 11:24:21	21.8062	9.1327	9.4917	64.8332	66.2819	3.1738	-300.0000	
2016-09-29 11:24:22	21.5165	9.0844	9.4796	65.7990	66.2819	3.4180	-299.4205	
2016-09-29 11:24:23	22.6754	9.1569	9.5037	64.8332	67.2476	1.9531	-299.4205	
2016-09-29 11:24:25	22.3857	9.1327	9.5279	64.8332	68.6962	2.4414	-298.8412	
2016-09-29 11:24:26	20.9371	9.0361	9.5400	64.8332	68.2134	2.1973	-300.0000	
2016-09-29 11:24:27	21.5165	9.1086	9.5279	69.1791	69.1791	2.1973	-299.4205	
2016-09-29 11:24:28	21.5165	9.1327	9.5400	69.1791	69.1791	2.1973	-300.0000	
2016-09-29 11:24:30	21.5165	9.1327	9.5279	69.6620	68.6962	2.4414	-299.4205	
2016-09-29 11:24:31	21.5165	9.1086	9.5158	69.6620	68.2134	2.4414	-300.0000	
2016-09-29 11:24:32	22.3857	9.1086	9.5279	71.1106	68.2134	2.4414	-300.0000	
2016-09-29 11:24:33	22.0960	9.1086	9.5279	70.1448	68.2134	0.2441	-298.2617	
2016-09-29 11:24:35	22.3857	9.0844	9.5279	68.2134	69.1791	0.2441	-298.8412	
2016-09-29 11:24:36	21.5165	9.1086	9.5400	68.2134	68.6962	0.0000	-300.0000	
2016-09-29 11:24:37	21.8062	9.0844	9.5520	68.2134	68.2134	0.2441	-298.8412	
2016-09-29 11:24:38	22.0960	9.1086	9.5279	67.7305	68.2134	0.2441	-299.4205	
2016-09-29 11:24:40	22.0960	9.0844	9.5641	67.2476	68.2134	0.0000	-299.4205	
2016-09-29 11:24:41	21.8062	9.0603	9.5641	66.2819	68.2134	0.2441	-300.0000	
2016-09-29 11:24:42	21.8062	9.0361	9.5520	66.7647	65.7990	0.2441	-299.4205	
2016-09-29 11:24:43	21.8062	9.0603	9.5762	65.7990	65.3161	2.1973	-300.0000	
2016-09-29 11:24:45	21.8062	9.0844	9.5400	65.7990	65.7990	2.1973	-300.0000	
2016-09-29 11:24:46	22.0960	9.0844	9.5882	66.2819	64.8332	2.4414	-299.4205	
2016-09-29 11:24:47	22.3857	9.0844	9.5882	66.2819	63.8675	2.1973	-300.0000	
2016-09-29 11:24:48	22.0960	9.0120	9.5882	66.7647	66.7647	1.4648	-299.4205	
2016-09-29 11:24:50	22.6754	9.0603	9.5882	66.7647	66.7647	2.1973	-300.0000	
2016-09-29 11:24:51	22.3857	8.9879	9.6365	65.3161	65.3161	2.1973	-297.6822	
2016-09-29 11:24:52	22.3857	9.0603	9.5641	66.2819	67.7305	2.1973	-297.6822	
2016-09-29 11:24:53	23.5446	9.0120	9.6245	65.7990	68.6962	1.2207	-298.2617	
2016-09-29 11:24:55	22.9651	9.0361	9.6245	65.3161	68.6962	0.9766	-300.0000	
2016-09-29 11:24:56	22.6754	8.9637	9.6365	66.7647	69.1791	0.9766	-298.8412	
2016-09-29 11:24:57	22.6754	9.0603	9.6124	69.1791	68.2134	1.2207	-298.2617	
2016-09-29 11:24:58	22.0960	9.0120	9.6365	70.6277	69.6620	1.2207	-297.6822	
2016-09-29 11:25:00	21.8062	9.0120	9.6365	71.5935	68.6962	1.2207	-298.8412	
2016-09-29 11:25:01	22.6754	9.0120	9.6365	70.6277	72.0763	1.2207	-300.0000	
2016-09-29 11:25:02	22.9651	8.9879	9.6486	69.6620	69.6620	1.2207	-300.0000	
2016-09-29 11:25:03	23.2549	8.9396	9.6486	70.6277	70.6277	2.1973	-298.8412	
2016-09-29 11:25:05	22.6754	8.9879	9.6486	68.2134	69.6620	1.9531	-300.0000	
2016-09-29 11:25:06	23.2549	9.0120	9.6486	68.2134	68.2134	1.9531	-297.1027	
2016-09-29 11:25:07	22.6754	9.0361	9.6607	67.7305	69.6620	1.9531	-300.0000	
2016-09-29 11:25:08	23.5446	8.9396	9.6365	66.2819	69.1791	1.9531	-298.2617	
2016-09-29 11:25:10	22.6754	8.9879	9.6607	67.2476	68.6962	2.1973	-300.0000	
2016-09-29 11:25:11	23.2549	8.9154	9.6486	67.7305	69.6620	2.4414	-300.0000	
2016-09-29 11:25:12	22.6754	8.9396	9.6607	65.7990	65.3161	1.9531	-300.0000	
2016-09-29 11:25:13	23.2549	8.9879	9.6486	66.7647	64.8332	1.4648	-297.6822	
2016-09-29 11:25:15	23.5446	8.9637	9.6727	65.7990	64.8332	1.7090	-300.0000	
2016-09-29 11:25:16	22.6754	8.9637	9.6848	66.7647	65.7990	1.2207	-300.0000	
2016-09-29 11:25:17	23.8343	9.0120	9.6848	67.2476	64.8332	1.2207	-300.0000	
2016-09-29 11:25:18	24.1240	8.9879	9.6848	68.2134	66.2819	0.9766	-300.0000	
2016-09-29 11:25:20	24.1240	8.9637	9.7210	65.7990	65.7990	0.7324	-300.0000	
2016-09-29 11:25:21	23.2549	9.0120	9.7090	67.2476	67.7305	1.4648	-297.6822	
2016-09-29 11:25:22	23.5446	8.9154	9.6969	65.3161	67.2476	1.2207	-298.8412	
2016-09-29 11:25:23	23.8343	8.9637	9.7090	65.3161	67.2476	1.9531	-297.6822	
2016-09-29 11:25:25	22.9651	8.9637	9.7572	66.7647	69.6620	2.1973	-300.0000	
2016-09-29 11:25:26	23.2549	8.9396	9.7090	66.2819	70.1448	2.1973	-298.2617	
2016-09-29 11:25:27	23.5446	8.9154	9.6969	70.1448	67.7305	1.9531	-300.0000	
2016-09-29 11:25:28	23.8343	8.9637	9.6969	70.6277	72.5592	2.4414	-300.0000	
2016-09-29 11:25:30	23.5446	8.9637	9.7331	71.5935	69.6620	2.1973	-300.0000	
2016-09-29 11:25:31	22.9651	8.9396	9.6848	71.1106	69.6620	1.9531	-298.8412	
2016-09-29 11:25:32	24.1240	8.9879	9.7210	70.1448	69.6620	1.9531	-298.8412	
2016-09-29 11:25:33	22.9651	8.9637	9.7090	70.6277	69.6620	1.2207	-300.0000	
2016-09-29 11:25:35	22.6754	8.9154	9.7090	70.1448	70.1448	1.2207	-300.0000	
2016-09-29 11:25:36	22.9651	8.9396	9.6969	67.7305	69.6620	0.9766	-298.2617	
2016-09-29 11:25:37	22.9651	8.9879	9.7331	68.6962	70.1448	1.2207	-300.0000	
2016-09-29 11:25:38	22.6754	8.9396	9.7331	67.7305	69.1791	0.9766	-297.6822	
2016-09-29 11:25:40	22.6754	8.9154	9.7572	66.7647	69.1791	0.9766	-300.0000	
2016-09-29 11:25:41	22.0960	8.9154	9.7331	66.7647	70.1448	0.7324	-296.5234	
2016-09-29 11:25:42	22.9651	8.8671	9.7452	66.7647	65.3161	0.9766	-296.5234	
2016-09-29 11:25:43	22.0960	8.8913	9.7572	66.2819	65.3161	2.1973	-300.0000	
2016-09-29 11:25:45	22.0960	8.8913	9.7452	66.7647	64.8332	1.4648	-300.0000	
2016-09-29 11:25:46	23.5446	8.8913	9.7572	67.2476	65.3161	2.6855	-298.2617	
2016-09-29 11:25:47	22.3857	8.9396	9.7210	64.8332	64.8332	2.1973	-299.4205	
2016-09-29 11:25:48	23.5446	8.8913	9.7572	66.2819	66.2819	1.9531	-299.4205	
2016-09-29 11:25:50	22.6754	8.8671	9.7693	66.2819	66.7647	2.1973	-300.0000	
2016-09-29 11:25:51	22.6754	8.8671	9.7814	66.2819	67.2476	2.1973	-300.0000	
2016-09-29 11:25:52	22.6754	8.9154	9.7935	66.7647	67.7305	1.9531	-297.1027	
2016-09-29 11:25:53	22.0960	8.8913	9.7935	65.3161	67.2476	2.1973	-298.8412	
2016-09-29 11:25:55	22.6754	8.9396	9.7572	66.7647	69.1791	2.1973	-300.0000	
2016-09-29 11:25:56	22.9651	8.9154	9.7814	66.2819	68.6962	2.4414	-300.0000	
2016-09-29 11:25:57	22.3857	8.8188	9.8055	69.6620	69.1791	1.9531	-298.2617	
2016-09-29 11:25:58	22.9651	8.8671	9.7693	70.6277	68.2134	2.1973	-298.2617	
2016-09-29 11:26:00	21.8062	8.8913	9.7814	70.1448	69.6620	2.1973	-299.4205	
2016-09-29 11:26:01	22.0960	8.8913	9.7814	71.1106	69.6620	1.9531	-299.4205	
2016-09-29 11:26:02	22.3857	8.9154	9.7693	70.6277	70.1448	2.1973	-300.0000	
2016-09-29 11:26:03	22.0960	8.9154	9.7935	70.1448	69.1791	0.9766	-298.2617	
2016-09-29 11:26:05	22.9651	8.8671	9.8176	70.1448	69.6620	1.4648	-300.0000	
2016-09-29 11:26:06	22.0960	8.9396	9.7935	68.6962	69.6620	1.2207	-298.8412	
2016-09-29 11:26:07	22.3857	8.8913	9.7935	68.2134	69.1791	1.2207	-300.0000	
2016-09-29 11:26:08	22.9651	8.8430	9.7935	68.2134	68.6962	1.2207	-300.0000	
2016-09-29 11:26:10	22.3857	8.8671	9.7693	66.2819	69.6620	1.2207	-298.8412	
2016-09-29 11:26:11	22.3857	8.8430	9.7935	65.7990	70.6277	1.2207	-299.4205	
2016-09-29 11:26:12	22.0960	8.8430	9.7814	66.7647	65.7990	1.2207	-300.0000	
2016-09-29 11:26:13	22.0960	8.9154	9.8176	65.7990	64.8332	1.2207	-299.4205	
2016-09-29 11:26:15	22.6754	8.8913	9.8055	66.2819	64.3504	1.4648	-298.8412	
2016-09-29 11:26:16	22.3857	8.8913	9.7693	67.7305	63.3846	0.9766	-299.4205	
2016-09-29 11:26:17	22.6754	8.8430	9.8055	66.2819	63.3846	1.7090	-299.4205	
2016-09-29 11:26:18	21.8062	8.8430	9.7935	66.2819	65.3161	1.4648	-300.0000	
2016-09-29 11:26:20	22.0960	8.9396	9.7693	65.3161	66.2819	1.2207	-300.0000	
2016-09-29 11:26:21	22.0960	8.8913	9.7693	65.3161	65.7990	0.9766	-299.4205	
2016-09-29 11:26:22	22.0960	8.8671	9.7935	66.2819	66.2819	1.2207	-298.2617	
2016-09-29 11:26:23	22.0960	8.8913	9.8297	66.7647	66.7647	1.2207	-299.4205	
2016-09-29 11:26:25	21.8062	8.8913	9.7693	66.2819	67.2476	1.2207	-300.0000	
2016-09-29 11:26:26	22.0960	8.8913	9.7935	64.3504	68.2134	1.2207	-300.0000	
2016-09-29 11:26:27	21.8062	8.8913	9.7935	68.6962	67.7305	0.9766	-300.0000	
2016-09-29 11:26:28	22.0960	8.8913	9.7814	69.6620	68.2134	0.9766	-298.8412	
2016-09-29 11:26:30	21.5165	8.9154	9.7693	68.2134	66.7647	0.9766	-300.0000	
2016-09-29 11:26:31	21.8062	8.9154	9.7693	68.6962	68.2134	0.9766	-300.0000	
2016-09-29 11:26:32	21.8062	8.8430	9.7452	68.6962	68.2134	0.9766	-300.0000	
2016-09-29 11:26:33	22.0960	8.8913	9.7693	67.7305	67.2476	0.0000	-300.0000	
2016-09-29 11:26:35	22.0960	8.8671	9.7572	66.2819	67.2476	0.0000	-300.0000	
2016-09-29 11:26:36	22.0960	8.8671	9.7814	66.7647	67.2476	0.2441	-299.4205	
2016-09-29 11:26:37	22.0960	8.8671	9.7814	65.3161	68.2134	0.2441	-300.0000	
2016-09-29 11:26:38	22.3857	8.9154	9.7452	65.3161	67.2476	0.2441	-298.8412	
2016-09-29 11:26:40	22.6754	8.8671	9.7693	63.3846	67.7305	0.2441	-299.4205	
2016-09-29 11:26:41	22.0960	8.8913	9.7693	62.9018	67.7305	0.2441	-300.0000	
2016-09-29 11:26:42	21.5165	8.8671	9.8055	62.9018	61.9360	0.2441	-300.0000	
2016-09-29 11:26:43	22.6754	8.8913	9.8176	62.9018	58.5559	0.9766	-299.4205	
2016-09-29 11:26:45	22.6754	8.8913	9.8176	62.4189	61.9360	1.2207	-297.6822	
2016-09-29 11:26:46	22.9651	8.8671	9.8055	61.9360	59.5216	0.9766	-300.0000	
2016-09-29 11:26:47	22.3857	8.8913	9.7814	62.4189	60.4874	1.2207	-300.0000	
2016-09-29 11:26:48	23.2549	8.8671	9.8055	61.9360	60.9703	1.2207	-300.0000	
2016-09-29 11:26:50	22.6754	8.8430	9.7935	62.9018	62.9018	1.2207	-299.4205	
2016-09-29 11:26:51	22.3857	8.8188	9.8055	61.4531	62.9018	1.2207	-299.4205	
2016-09-29 11:26:52	22.3857	8.8671	9.8055	62.9018	61.9360	1.2207	-300.0000	
2016-09-29 11:26:53	22.6754	8.8188	9.7935	62.4189	63.8675	1.4648	-299.4205	
2016-09-29 11:26:55	22.0960	8.8188	9.8176	63.3846	63.8675	1.2207	-300.0000	
2016-09-29 11:26:56	22.6754	8.7947	9.8176	63.3846	64.3504	1.2207	-298.2617	
2016-09-29 11:26:57	22.0960	8.8913	9.8176	64.3504	63.3846	1.2207	-299.4205	
2016-09-29 11:26:58	22.9651	8.8430	9.8176	64.8332	65.3161	1.2207	-298.8412	
2016-09-29 11:27:00	22.0960	8.8671	9.7935	63.8675	64.8332	1.2207	-299.4205	
2016-09-29 11:27:01	22.6754	8.8430	9.7935	65.7990	64.3504	1.4648	-300.0000	
2016-09-29 11:27:02	22.6754	8.8188	9.8055	65.3161	63.8675	0.9766	-300.0000	
